id_reclamation,id_client,date,canal,texte,satisfaction
REC-00760,CLI-00522,2024-09-15,courrier,"Les microcoupures se multiplient depuis septembre sur Coteaux-Ouest, quand le reseau sera-t-il fiabilise ?",2
REC-00761,CLI-00441,2025-12-23,courrier,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en decembre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00762,CLI-00551,2026-01-09,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-00763,CLI-00288,2025-06-28,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-00764,CLI-00338,2025-12-23,telephone,"Coupure de courant de plusieurs heures dans le secteur Plateau-Est en decembre, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00765,CLI-00299,2026-04-02,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Parc-Tertiaire ?,3
REC-00766,CLI-00001,2024-12-13,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-00767,CLI-00274,2025-04-07,email,"Coupure de courant de plusieurs heures dans le secteur Parc-Tertiaire en avril, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00768,CLI-00367,2024-12-20,courrier,"Je demande le raccordement de mon nouveau logement a Val-Nord, quel est le delai et le cout ?",3
REC-00769,CLI-00342,2024-12-30,courrier,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en decembre, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00770,CLI-00028,2025-10-01,email,"Encore une coupure cette nuit a Val-Nord, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-00771,CLI-00242,2026-04-15,espace_client,"Je demande le raccordement de mon nouveau logement a Bourg-Ancien, quel est le delai et le cout ?",3
REC-00772,CLI-00324,2025-12-04,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-00773,CLI-00488,2025-12-02,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-00774,CLI-00302,2026-04-19,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-00775,CLI-00153,2024-05-24,email,"Coupure de courant de plusieurs heures dans le secteur Plateau-Est en mai, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00776,CLI-00304,2025-05-10,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-00777,CLI-00614,2024-06-30,telephone,"Je demande le raccordement de mon nouveau logement a Centre-Ville, quel est le delai et le cout ?",2
REC-00778,CLI-00180,2024-07-03,courrier,"Mon dossier de raccordement est bloque depuis juillet, je n'ai aucune nouvelle de vos services.",4
REC-00779,CLI-00014,2025-12-30,email,"Encore une coupure cette nuit a Zone-Industrielle, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00780,CLI-00170,2024-05-23,email,"Je conteste ma facture de mai, le montant de 475 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-00781,CLI-00672,2026-03-26,espace_client,"Encore une coupure cette nuit a Centre-Ville, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-00782,CLI-00191,2024-08-16,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-00783,CLI-00052,2024-04-19,telephone,"Les microcoupures se multiplient depuis avril sur Bourg-Ancien, quand le reseau sera-t-il fiabilise ?",2
REC-00784,CLI-00663,2024-04-13,espace_client,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",2
REC-00785,CLI-00644,2025-06-09,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00786,CLI-00119,2025-07-30,espace_client,"Je conteste ma facture de juillet, le montant de 1153 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-00787,CLI-00468,2025-05-05,espace_client,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00788,CLI-00392,2025-01-06,espace_client,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",3
REC-00789,CLI-00402,2026-05-23,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-00790,CLI-00291,2025-09-02,espace_client,"Depuis l'installation du nouveau compteur en septembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00791,CLI-00581,2026-05-27,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-00792,CLI-00255,2024-09-25,telephone,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en septembre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00793,CLI-00057,2024-07-03,email,"Depuis l'installation du nouveau compteur en juillet, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00794,CLI-00602,2025-06-17,telephone,"Je tiens a remercier le technicien intervenu en juin, tres professionnel et a l'ecoute.",5
REC-00795,CLI-00286,2025-10-30,courrier,"Ma facture de regularisation de octobre est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-00796,CLI-00194,2024-03-12,email,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00797,CLI-00243,2025-04-06,courrier,"Ma facture de regularisation de avril est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00798,CLI-00257,2025-10-31,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-00799,CLI-00183,2024-10-27,espace_client,"Depuis l'installation du nouveau compteur en octobre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00800,CLI-00119,2025-09-13,espace_client,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-00801,CLI-00394,2024-01-27,espace_client,"Je conteste ma facture de janvier, le montant de 602 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00802,CLI-00171,2026-01-11,espace_client,"Les microcoupures se multiplient depuis janvier sur Parc-Tertiaire, quand le reseau sera-t-il fiabilise ?",3
REC-00803,CLI-00081,2025-05-07,espace_client,"Les microcoupures se multiplient depuis mai sur Plateau-Est, quand le reseau sera-t-il fiabilise ?",1
REC-00804,CLI-00490,2024-03-13,telephone,"Mon dossier de raccordement est bloque depuis mars, je n'ai aucune nouvelle de vos services.",3
REC-00805,CLI-00233,2025-04-21,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-00806,CLI-00194,2025-07-24,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00807,CLI-00328,2024-04-06,courrier,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",5
REC-00808,CLI-00244,2024-05-04,telephone,"Les microcoupures se multiplient depuis mai sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",3
REC-00809,CLI-00033,2024-07-14,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-00810,CLI-00594,2025-12-24,courrier,"Je demande le raccordement de mon nouveau logement a Zone-Industrielle, quel est le delai et le cout ?",3
REC-00811,CLI-00196,2024-10-16,email,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-00812,CLI-00193,2024-09-11,telephone,"Encore une coupure cette nuit a Centre-Ville, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-00813,CLI-00502,2025-08-27,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-00814,CLI-00253,2025-12-09,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-00815,CLI-00368,2024-09-12,espace_client,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-00816,CLI-00481,2024-04-24,courrier,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-00817,CLI-00257,2025-10-23,email,"Je tiens a remercier le technicien intervenu en octobre, tres professionnel et a l'ecoute.",4
REC-00818,CLI-00564,2025-02-23,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00819,CLI-00487,2026-02-12,telephone,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00820,CLI-00165,2024-05-18,telephone,"Depuis l'installation du nouveau compteur en mai, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00821,CLI-00057,2025-12-11,espace_client,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,2
REC-00822,CLI-00024,2026-01-23,email,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-00823,CLI-00001,2025-11-17,telephone,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-00824,CLI-00689,2025-08-15,email,"Mon dossier de raccordement est bloque depuis aout, je n'ai aucune nouvelle de vos services.",4
REC-00825,CLI-00309,2024-05-17,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-00826,CLI-00599,2025-10-29,telephone,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-00827,CLI-00281,2024-12-07,courrier,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-00828,CLI-00541,2024-08-29,telephone,"Je tiens a remercier le technicien intervenu en aout, tres professionnel et a l'ecoute.",5
REC-00829,CLI-00210,2025-03-30,courrier,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",4
REC-00830,CLI-00149,2026-03-03,courrier,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,3
REC-00831,CLI-00059,2024-06-23,email,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00832,CLI-00131,2026-04-14,telephone,"Mon dossier de raccordement est bloque depuis avril, je n'ai aucune nouvelle de vos services.",4
REC-00833,CLI-00317,2024-06-17,courrier,"Ma facture de regularisation de juin est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00834,CLI-00290,2024-07-30,email,"Je tiens a remercier le technicien intervenu en juillet, tres professionnel et a l'ecoute.",5
REC-00835,CLI-00399,2024-05-15,email,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00836,CLI-00353,2025-07-02,email,"Je tiens a remercier le technicien intervenu en juillet, tres professionnel et a l'ecoute.",4
REC-00837,CLI-00669,2025-10-09,telephone,Quelle est la part d'energie verte reellement fournie sur le secteur Rives-Sud ?,3
REC-00838,CLI-00187,2025-12-03,courrier,"Les microcoupures se multiplient depuis decembre sur Rives-Sud, quand le reseau sera-t-il fiabilise ?",3
REC-00839,CLI-00525,2025-09-09,courrier,"Mon dossier de raccordement est bloque depuis septembre, je n'ai aucune nouvelle de vos services.",2
REC-00840,CLI-00637,2025-02-17,email,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-00841,CLI-00206,2026-04-07,espace_client,"Ma facture de regularisation de avril est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00842,CLI-00264,2025-09-09,email,"Ma facture de regularisation de septembre est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00843,CLI-00696,2025-10-08,email,"Les microcoupures se multiplient depuis octobre sur Plateau-Est, quand le reseau sera-t-il fiabilise ?",3
REC-00844,CLI-00056,2025-02-08,telephone,"Encore une coupure cette nuit a Coteaux-Ouest, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00845,CLI-00569,2024-09-24,email,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-00846,CLI-00650,2024-01-15,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-00847,CLI-00547,2024-12-02,courrier,"Je conteste ma facture de decembre, le montant de 811 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-00848,CLI-00436,2025-04-10,courrier,"Je conteste ma facture de avril, le montant de 1142 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-00849,CLI-00661,2025-01-15,email,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en janvier, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00850,CLI-00621,2025-01-27,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-00851,CLI-00562,2025-08-07,email,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00852,CLI-00040,2025-07-16,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-00853,CLI-00651,2024-02-18,telephone,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00854,CLI-00426,2025-04-18,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-00855,CLI-00534,2024-08-25,email,"Mon dossier de raccordement est bloque depuis aout, je n'ai aucune nouvelle de vos services.",2
REC-00856,CLI-00039,2024-01-29,telephone,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-00857,CLI-00076,2024-07-07,espace_client,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en juillet, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00858,CLI-00216,2026-01-24,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
